city,pop,lat,lon,tz
Falesti - MD,14377,47.5767,27.7126,Europe/Chisinau
Falun - SE,37291,60.6036,15.626,Europe/Stockholm
Famagusta - CY,42526,35.1249,33.9413,Asia/Famagusta
Farafangana - MG,36724,-22.8222,47.8261,Indian/Antananarivo
Farah - AF,43561,32.3745,62.1164,Asia/Kabul
Faranah - GN,70181,10.0404,-10.7434,Africa/Conakry
Faridabad - IN,1414050,28.4112,77.3132,Asia/Kolkata
Farim - GW,10207,12.4839,-15.2217,Africa/Bissau
Faro - PT,41355,37.0187,-7.92716,Europe/Lisbon
Fatick - SN,39361,14.3324,-16.4051,Africa/Dakar
Faya-Largeau - TD,44011,17.9257,19.1043,Africa/Ndjamena
Fayroz Koh - AF,15000,34.5195,65.2509,Asia/Kabul
Fayzabad - AF,44421,37.1166,70.58,Asia/Kabul
Fenoarivo Atsinanana - MG,44199,-17.3809,49.4083,Indian/Antananarivo
Fergana - UZ,299200,40.3842,71.7843,Asia/Tashkent
Ferizaj - XK,59504,42.3706,21.1553,Europe/Belgrade
Fes - MA,1191905,34.0331,-5.00028,Africa/Casablanca
Fianarantsoa - MG,203105,-21.4527,47.0857,Indian/Antananarivo
Fier - AL,56297,40.7251,19.5582,Europe/Tirane
Filadelfia - PY,19927,-22.3394,-60.0316,America/Asuncion
Fizuli - AZ,26765,39.6009,47.1453,Asia/Baku
Florence - IT,367150,43.7792,11.2463,Europe/Rome
Florencia - CO,168346,1.61549,-75.6041,America/Bogota
Flores - GT,20464,16.9226,-89.8994,America/Guatemala
Floresti - MD,16759,47.8917,28.2934,Europe/Chisinau
Florianopolis - BR,508826,-27.5967,-48.5492,America/Sao_Paulo
Florida - UY,32234,-34.1003,-56.2148,America/Montevideo
Flying Fish Cove - CX,500,-10.4217,105.679,Indian/Christmas
Focsani - RO,66648,45.7,27.1833,Europe/Bucharest
Fomboni - KM,17291,-12.2876,43.7434,Indian/Comoro
Formosa - AR,222226,-26.1849,-58.1731,America/Argentina/Cordoba
Fort Liberte - HT,11465,19.6625,-71.8351,America/Port-au-Prince
Fort Worth - US,1008106,32.7254,-97.3208,America/Chicago
Fort-de-France - MQ,89995,14.6037,-61.0742,America/Martinique
Fortaleza - BR,2400000,-3.71722,-38.5431,America/Fortaleza
Foshan - CN,9042509,23.0268,113.131,Asia/Shanghai
Franceville - GA,132895,-1.63333,13.5836,Africa/Libreville
Francistown - BW,103417,-21.17,27.5078,Africa/Gaborone
Frankfort - US,28391,38.2009,-84.8733,America/New_York
Frankfurt am Main - DE,650000,50.1155,8.68417,Europe/Berlin
Frauenfeld - CH,25607,47.5578,8.89893,Europe/Zurich
Fray Bentos - UY,23279,-33.1165,-58.3107,America/Montevideo
Fredericton - CA,63116,45.9454,-66.6656,America/Moncton
Freeport - BS,26910,26.5333,-78.7,America/Nassau
Freetown - SL,802639,8.48714,-13.2356,Africa/Freetown
Fresno - US,542107,36.7477,-119.772,America/Los_Angeles
Fribourg - CH,38365,46.8024,7.15128,Europe/Zurich
Fukui-shi - JP,262328,36.0644,136.223,Asia/Tokyo
Fukuoka - JP,1612392,33.6,130.417,Asia/Tokyo
Fukushima - JP,294237,37.75,140.467,Asia/Tokyo
Funafuti - TV,6320,-8.52425,179.194,Pacific/Funafuti
Funchal - PT,100847,32.6657,-16.9255,Atlantic/Madeira
Fushun - CN,1400646,41.8867,123.944,Asia/Shanghai
Fuvahmulah - MV,11140,-0.29878,73.424,Indian/Maldives
Fuyang - CN,1768947,32.9,115.817,Asia/Shanghai
Fuzhou - CN,3740000,26.0614,119.306,Asia/Shanghai
Gaalkacyo - SO,61200,6.76972,47.4308,Africa/Mogadishu
Gabes - TN,110075,33.8815,10.0982,Africa/Tunis
Gaborone - BW,246325,-24.6545,25.9086,Africa/Gaborone
Gabrovo - BG,66175,42.8742,25.3182,Europe/Sofia
Gabu - GW,49371,12.28,-14.2222,Africa/Bissau
Gaevle - SE,74884,60.6745,17.1417,Europe/Stockholm
Gafsa - TN,95242,34.425,8.78417,Africa/Tunis
Gagnoa - CI,277044,6.13193,-5.9506,Africa/Abidjan
Galati - RO,217851,45.4369,28.0503,Europe/Bucharest
Galle - LK,93118,6.0461,80.2103,Asia/Colombo
Galway - IE,83456,53.2724,-9.05095,Europe/Dublin
Gambela - ET,97600,8.25,34.5833,Africa/Addis_Ababa
Gandhinagar - IN,292797,23.2167,72.6833,Asia/Kolkata
Gangtok - IN,100286,27.3257,88.6122,Asia/Kolkata
Ganja - AZ,335600,40.6816,46.3613,Asia/Baku
Ganzhou - CN,1977253,25.8466,114.933,Asia/Shanghai
Gao - ML,133110,16.2717,-0.04472,Africa/Bamako
Garbahaarrey - SO,12652,3.32892,42.2209,Africa/Mogadishu
Gardez - AF,103601,33.5974,69.2259,Asia/Kabul
Garissa - KE,163399,-0.45275,39.646,Africa/Nairobi
Garoowe - SO,57300,8.40207,48.4828,Africa/Mogadishu
Garoua - CM,34957,9.30143,13.3977,Africa/Douala
Gasteiz / Vitoria - ES,249176,42.85,-2.67268,Europe/Madrid
Gavar - AM,18900,40.354,45.1239,Asia/Yerevan
Gaza - PS,410000,31.5016,34.4667,Asia/Gaza
Gaziantep - TR,2130432,37.0594,37.3825,Europe/Istanbul
Gazipur - BD,2674697,23.9984,90.4223,Asia/Dhaka
Gbadolite - CD,73835,4.279,21.0028,Africa/Kinshasa
Gbarnga - LR,86031,6.99543,-9.47122,Africa/Monrovia
Gdansk - PL,461865,54.3523,18.6491,Europe/Warsaw
Geita - TZ,318006,-2.8725,32.2325,Africa/Dar_es_Salaam
Gemena - CD,197159,3.25651,19.7723,Africa/Kinshasa
Geneina - SD,162981,13.4526,22.4473,Africa/Khartoum
Geneve - CH,201741,46.2022,6.14569,Europe/Zurich
Genoa - IT,580097,44.4048,8.94439,Europe/Rome
George Town - MY,158336,5.41123,100.335,Asia/Kuala_Lumpur
George Town - KY,29370,19.2866,-81.3744,America/Cayman
Georgetown - GY,235017,6.80448,-58.1553,America/Guyana
Gevgelija - MK,20664,41.1429,22.5011,Europe/Skopje
Ghanzi - BW,19012,-21.6978,21.6458,Africa/Gaborone
Ghardaia - DZ,142913,32.4909,3.67347,Africa/Algiers
Gharyan - LY,36110,32.1722,13.0203,Africa/Tripoli
Ghat - LY,14630,24.9633,10.18,Africa/Tripoli
Ghaziabad - IN,1199191,28.6654,77.4391,Asia/Kolkata
Ghazni - AF,141000,33.5539,68.421,Asia/Kabul
Gia Nghia - VN,85082,12.0042,107.691,Asia/Ho_Chi_Minh
Gibraltar - GI,26544,36.1447,-5.35257,Europe/Gibraltar
Gifu - JP,402557,35.4229,136.76,Asia/Tokyo
Gilgit - PK,216760,35.9187,74.3124,Asia/Karachi
Giresun - TR,125682,40.917,38.3874,Europe/Istanbul
Gisborne - NZ,38300,-38.6533,178.004,Pacific/Auckland
Gitega - BI,64904,-3.42708,29.9246,Africa/Bujumbura
Giurgiu - RO,54551,43.8866,25.9627,Europe/Bucharest
Giza - EG,4367343,30.0094,31.2086,Africa/Cairo
Gjakove - XK,94158,42.3803,20.4308,Europe/Belgrade
Gjilan - XK,51912,42.4605,21.4699,Europe/Belgrade
Gjirokaster - AL,23437,40.0758,20.1389,Europe/Tirane
GJong Xoai - VN,168000,11.535,106.883,Asia/Ho_Chi_Minh
Glarus - CH,12425,47.0406,9.06804,Europe/Zurich
Glasgow - GB,626410,55.8651,-4.25763,Europe/London
Glodeni - MD,10146,47.7747,27.5175,Europe/Chisinau
Goaso - GH,21798,6.80355,-2.5172,Africa/Accra
Gobabis - NA,22639,-22.4534,18.9716,Africa/Windhoek
Goeteborg - SE,608462,57.7072,11.9668,Europe/Stockholm
Goeycay - AZ,42500,40.6506,47.7422,Asia/Baku
Goiania - BR,1536097,-16.6786,-49.2539,America/Sao_Paulo
Goma - CD,432587,-1.67409,29.2284,Africa/Lubumbashi
Gombe - NG,560000,10.2897,11.1673,Africa/Lagos
Gonaives - HT,84961,19.4475,-72.6893,America/Port-au-Prince
Gorakhpur - IN,1324570,29.4477,75.6721,Asia/Kolkata
Goranboy - AZ,10186,40.6103,46.7897,Asia/Baku
Gorgan - IR,244937,36.8427,54.4439,Asia/Tehran
Gori - GE,41933,41.9853,44.1129,Asia/Tbilisi
Gorno-Altaysk - RU,63214,51.9606,85.9189,Asia/Barnaul
Goroka - PG,18503,-6.085,145.387,Pacific/Port_Moresby
Gorontalo - ID,198539,0.5375,123.062,Asia/Makassar
Gorzow Wielkopolski - PL,124430,52.7337,15.225,Europe/Warsaw
Gostivar - MK,50974,41.7963,20.908,Europe/Skopje
Goyang-si - KR,1061752,37.6564,126.835,Asia/Seoul
Goygol - AZ,17816,40.5858,46.3189,Asia/Baku
Goz Beida - TD,58941,12.2264,21.4098,Africa/Ndjamena
Granada - NI,89409,11.9306,-85.9537,America/Managua
Graz - AT,303270,47.0673,15.442,Europe/Vienna
Greenville - LR,20184,5.01133,-9.0388,Africa/Monrovia
Groningen - NL,238147,53.2192,6.56667,Europe/Amsterdam
Gros Islet - LC,25210,14.0667,-60.95,America/St_Lucia
Grozny - RU,297137,43.312,45.6889,Europe/Moscow
Grytviken - GS,2,-54.2811,-36.5092,Atlantic/South_Georgia
Guadalajara - MX,1385629,20.6774,-103.347,America/Mexico_City
Guadalupe - MX,673616,25.6768,-100.256,America/Monterrey
Guanajuato - MX,72237,21.0186,-101.259,America/Mexico_City
Guanare - VE,112286,9.03934,-69.7336,America/Caracas
Guang'an - CN,858159,30.4741,106.637,Asia/Shanghai
Guangyuan - CN,516424,32.442,105.823,Asia/Shanghai
Guangzhou - CN,16096724,23.1167,113.25,Asia/Shanghai
Guankou - CN,1380000,28.1586,113.627,Asia/Shanghai
Guantanamo - CU,272801,20.1444,-75.2092,America/Havana
Guaranda - EC,22199,-1.59106,-78.999,America/Guayaquil
Guarda - PT,32111,40.5375,-7.26631,Europe/Lisbon
Guarulhos - BR,1169577,-23.4628,-46.5333,America/Sao_Paulo
Guastatoya - GT,24831,14.8544,-90.0699,America/Guatemala
Guatemala City - GT,994938,14.6407,-90.5133,America/Guatemala
Guayama - PR,21575,17.9841,-66.1138,America/Puerto_Rico
Guayaquil - EC,2723665,-2.19616,-79.8862,America/Guayaquil
Guaynabo - PR,81360,18.3575,-66.111,America/Puerto_Rico
Guelma - DZ,120004,36.4621,7.42608,Africa/Algiers
Guelmim - MA,129200,28.987,-10.0574,Africa/Casablanca
Guemueshane - TR,39214,40.46,39.4718,Europe/Istanbul
Guigang - CN,1086327,23.116,109.595,Asia/Shanghai
Guilin - CN,1572300,25.2802,110.296,Asia/Shanghai
Guiyang - CN,3037159,26.5833,106.717,Asia/Shanghai
Gujranwala - PK,2511118,32.1557,74.187,Asia/Karachi
Gujrat - PK,574240,32.5742,74.0754,Asia/Karachi
Guliston - UZ,90398,40.4954,68.7754,Asia/Tashkent
Gulu - UG,177400,2.77457,32.299,Africa/Kampala
Gurugram - IN,886519,28.4601,77.0263,Asia/Kolkata
Gusau - NG,226857,12.1702,6.66412,Africa/Lagos
Gustavia - BL,5988,17.8962,-62.8498,America/St_Barthelemy
Gustavo Adolfo Madero - MX,1185772,19.4939,-99.1107,America/Mexico_City
Gwalior - IN,1054420,26.2298,78.1734,Asia/Kolkata
Gwanda - ZW,26700,-20.9362,29.007,Africa/Harare
Gwangju - KR,1398538,35.1547,126.916,Asia/Seoul
Gweru - ZW,158200,-19.45,29.8167,Africa/Harare
Gyor - HU,129301,47.6833,17.6351,Europe/Budapest
Gyumri - AM,112301,40.7931,43.8464,Asia/Yerevan
Gzira - MT,11669,35.9058,14.4881,Europe/Malta
Ha Long - VN,270054,20.9505,107.073,Asia/Bangkok
Ha Tinh - VN,27728,18.3428,105.906,Asia/Bangkok
Ha'il - SA,605930,27.5219,41.6907,Asia/Riyadh
Haapsalu - EE,11805,58.9394,23.5413,Europe/Tallinn
Haarlem - NL,147590,52.3808,4.63683,Europe/Amsterdam
Hachioji - JP,579355,35.6558,139.324,Asia/Tokyo
Haciqabul - AZ,23102,40.0387,48.9429,Asia/Baku
Haeju - KP,222396,38.0406,125.715,Asia/Pyongyang
Haemeenlinna - FI,67994,60.996,24.4643,Europe/Helsinki
Haernoesand - SE,25012,62.6323,17.9379,Europe/Stockholm
Hagatna - GU,1051,13.4757,144.749,Pacific/Guam
Haifa - IL,285316,32.813,34.9993,Asia/Jerusalem
Haikou - CN,2873358,20.0342,110.347,Asia/Shanghai
Haiphong - VN,2625200,20.8648,106.683,Asia/Bangkok
Hajjah - YE,43549,15.6943,43.6058,Asia/Aden
Hakha - MM,20000,22.6445,93.6108,Asia/Yangon
Hakkari - TR,77699,37.5744,43.7408,Europe/Istanbul
Half Way Tree - JM,18552,18.0125,-76.7993,America/Jamaica
Halifax - CA,471559,44.6427,-63.5769,America/Halifax
Halmstad - SE,70480,56.6745,12.8568,Europe/Stockholm
Hamadan - IR,528256,34.7992,48.5146,Asia/Tehran
Hamah - SY,460602,35.1318,36.7578,Asia/Damascus
Hamamatsu - JP,791707,34.7,137.733,Asia/Tokyo
Hamar - NO,29479,60.7945,11.068,Europe/Oslo
Hamburg - DE,1845229,53.5507,9.99302,Europe/Berlin
Hamhung - KP,559056,39.9183,127.536,Asia/Pyongyang
Hamilton - NZ,189700,-37.7833,175.283,Pacific/Auckland
Hamilton - BM,902,32.2949,-64.783,Atlantic/Bermuda
Handan - CN,1358318,36.61,114.488,Asia/Shanghai
Hangzhou - CN,9236032,30.2936,120.161,Asia/Shanghai
Hannover - DE,515140,52.3705,9.73322,Europe/Berlin
Hanoi - VN,8053663,21.0245,105.841,Asia/Bangkok
Hanzhong - CN,1006557,33.0751,107.022,Asia/Shanghai
Harar - ET,157000,9.31387,42.1181,Africa/Addis_Ababa
Harare - ZW,1542813,-17.8277,31.0534,Africa/Harare
Harbin - CN,5242897,45.75,126.65,Asia/Shanghai
Hargeysa - SO,477876,9.56,44.065,Africa/Mogadishu
Harper - LR,35503,4.3782,-7.71081,Africa/Monrovia
Harrisburg - US,50183,40.2737,-76.8844,America/New_York
Hartford - US,121054,41.7637,-72.6851,America/New_York
Haskovo - BG,67086,41.9342,25.5556,Europe/Sofia
Hato Mayor del Rey - DO,35999,18.7658,-69.2558,America/Santo_Domingo
Havana - CU,2163824,23.133,-82.383,America/Havana
Hawalli - KW,164212,29.3328,48.0286,Asia/Kuwait
Haz-Zebbug - MT,11079,35.8719,14.4411,Europe/Malta
Hebi - CN,634721,35.7323,114.286,Asia/Shanghai
Hefei - CN,5050000,31.8639,117.281,Asia/Shanghai
Hegang - CN,743307,47.3473,130.29,Asia/Shanghai
Helena - US,32091,46.5927,-112.036,America/Denver
Helsinki - FI,658864,60.1695,24.9354,Europe/Helsinki
Hengshui - CN,522147,37.7391,115.683,Asia/Shanghai
Hengyang - CN,1075516,26.8895,112.619,Asia/Shanghai
Herat - AF,574300,34.3482,62.1997,Asia/Kabul
Herceg Novi - ME,19536,42.4531,18.5375,Europe/Podgorica
Heredia - CR,21947,9.99872,-84.1159,America/Costa_Rica
Herisau - CH,15744,47.3862,9.27916,Europe/Zurich
Hermosillo - MX,812229,29.0887,-110.967,America/Hermosillo
Heshan - CN,1249807,28.5694,112.347,Asia/Shanghai
Heze - CN,1346717,35.2393,115.474,Asia/Shanghai
Hezhou - CN,1005490,24.4036,111.567,Asia/Shanghai
Hillerod - DK,35357,55.9279,12.3008,Europe/Copenhagen
Himeji - JP,530495,34.8167,134.7,Asia/Tokyo
Hincesti - MD,16900,46.8309,28.59,Europe/Chisinau
Hinche - HT,18590,19.1409,-72.0119,America/Port-au-Prince
Hiroshima - JP,1200754,34.4,132.45,Asia/Tokyo
Hlotse - LS,43967,-28.8718,28.045,Africa/Maseru
Ho - GH,130701,6.60084,0.4713,Africa/Accra
Ho Chi Minh City - VN,14002598,10.823,106.63,Asia/Ho_Chi_Minh
Hobart - AU,252639,-42.8794,147.329,Australia/Hobart
Hohhot - CN,2350000,40.8106,111.652,Asia/Shanghai
Hola - KE,20912,-1.48256,40.0334,Africa/Nairobi
Holguin - CU,319102,20.8872,-76.2631,America/Havana
Homa Bay - KE,44949,-0.52731,34.4571,Africa/Nairobi
Homs - SY,775404,34.724,36.7256,Asia/Damascus
Homyel' - BY,501102,52.4345,30.9754,Europe/Minsk
Hong Kong - HK,7396076,22.2783,114.175,Asia/Hong_Kong
Hongseong - KR,89174,36.6009,126.665,Asia/Seoul
Honiara - SB,56298,-9.43333,159.95,Pacific/Guadalcanal
Honolulu - US,350964,21.3069,-157.858,Pacific/Honolulu
Hormigueros - PR,11934,18.1397,-67.1274,America/Puerto_Rico
Hosa'ina - ET,188200,7.54978,37.8537,Africa/Addis_Ababa
Houston - US,2314157,29.7633,-95.3633,America/Chicago
Howrah - IN,1027672,22.5769,88.3186,Asia/Kolkata
Hpa-An - MM,50000,16.8895,97.6348,Asia/Yangon
Hradec Kralove - CZ,90596,50.2092,15.8328,Europe/Prague
Hrazdan - AM,49500,40.5169,44.7559,Asia/Yerevan
Hrodna - BY,361115,53.6758,23.8289,Europe/Minsk
Huacho - PE,54545,-11.1172,-77.6058,America/Lima
Huai'an - CN,2494013,33.5886,119.019,Asia/Shanghai
Huaibei - CN,1113321,33.9744,116.792,Asia/Shanghai
Huaihua - CN,552622,27.5634,110.004,Asia/Shanghai
Huainan - CN,1666826,32.6264,116.997,Asia/Shanghai
Huambo - AO,595304,-12.7761,15.7392,Africa/Luanda
Huancavelica - PE,49570,-12.7869,-74.973,America/Lima
Huancayo - PE,456250,-12.0687,-75.2103,America/Lima
Huangshi - CN,688090,30.2471,115.048,Asia/Shanghai
Huanuco - PE,196627,-9.92882,-76.2399,America/Lima
Huaraz - PE,118836,-9.52614,-77.5287,America/Lima
Hue - VN,1380000,16.4619,107.595,Asia/Bangkok
Huehuetenango - GT,79426,15.321,-91.47,America/Guatemala
Huizhou - CN,2900113,23.1115,114.415,Asia/Shanghai
Huludao - CN,944495,40.7524,120.836,Asia/Shanghai
Humacao - PR,20387,18.1497,-65.8274,America/Puerto_Rico
Hun - LY,24431,29.1268,15.9477,Africa/Tripoli
Hung Yen - VN,118646,20.6464,106.051,Asia/Bangkok
Hurghada - EG,207132,27.2574,33.8129,Africa/Cairo
Huzhou - CN,1015937,30.8703,120.093,Asia/Shanghai
Hyderabad - IN,6993262,17.384,78.4564,Asia/Kolkata
Hyderabad - PK,1921275,25.3969,68.3772,Asia/Karachi
Hyesan - KP,192680,41.4017,128.178,Asia/Pyongyang
Ialoveni - MD,14915,46.9436,28.7815,Europe/Chisinau
Iasi - RO,378954,47.1667,27.6,Europe/Bucharest
Ibadan - NG,3649000,7.37756,3.90591,Africa/Lagos
Ibague - CO,529635,4.43573,-75.2029,America/Bogota
Ibarra - EC,221149,0.34881,-78.1246,America/Guayaquil
Ibb - YE,771514,13.9667,44.1833,Asia/Aden
Ibra' - OM,25265,22.6906,58.5334,Asia/Muscat
Ica - PE,282407,-14.0754,-75.7342,America/Lima
Idlib - SY,128840,35.9306,36.6339,Asia/Damascus
Igdir - TR,101700,39.9237,44.045,Europe/Istanbul
Ihosy - MG,41892,-22.4029,46.1258,Indian/Antananarivo
Ijevan - AM,19500,40.8804,45.1478,Asia/Yerevan
Ikeja - NG,313196,6.59651,3.34205,Africa/Lagos
Ilam - IR,140940,33.6374,46.4227,Asia/Tehran
Ile-Ife - NG,560000,7.4824,4.56032,Africa/Lagos
Ilinden - MK,16406,41.993,21.5808,Europe/Skopje
Illizi - DZ,13029,26.4833,8.46667,Africa/Algiers
Ilorin - NG,1080000,8.49664,4.54214,Africa/Lagos
Imishli - AZ,34178,39.871,48.06,Asia/Baku
Impfondo - CG,48939,1.61804,18.0598,Africa/Brazzaville
Imphal - IN,277196,24.8081,93.9442,Asia/Kolkata
Imsida - MT,13713,35.8925,14.4828,Europe/Malta
Incheon - KR,3039450,37.4565,126.705,Asia/Seoul
Indianapolis - US,887642,39.7684,-86.158,America/Indiana/Indianapolis
Indore - IN,1994397,22.7179,75.8333,Asia/Kolkata
Inhambane - MZ,95388,-23.865,35.3833,Africa/Maputo
Innsbruck - AT,132493,47.2627,11.3945,Europe/Vienna
Inongo - CD,68852,-1.9275,18.2881,Africa/Kinshasa
Invercargill - NZ,57600,-46.4,168.35,Pacific/Auckland
Ioannina - GR,65574,39.6634,20.8519,Europe/Athens
Ipoh - MY,759952,4.5841,101.083,Asia/Kuala_Lumpur
Iquique - CL,199587,-20.2133,-70.1503,America/Santiago
Iquitos - PE,377609,-3.74814,-73.2529,America/Lima
Irakleion - GR,137154,35.3279,25.1434,Europe/Athens
Irbid - JO,569068,32.5556,35.85,Asia/Amman
Iringa - TZ,202490,-7.76667,35.7,Africa/Dar_es_Salaam
Irkutsk - RU,623869,52.2957,104.291,Asia/Irkutsk
Isabela - PR,12505,18.5008,-67.0243,America/Puerto_Rico
Isfahan - IR,1547164,32.6525,51.6746,Asia/Tehran
Isiolo - KE,78650,0.35462,37.5822,Africa/Nairobi
Isiro - CD,255409,2.77391,27.616,Africa/Lubumbashi
Islamabad - PK,601600,33.7215,73.0433,Asia/Karachi
Ismailia - EG,429465,30.6043,32.2722,Africa/Cairo
Ismayilli - AZ,28776,40.7848,48.1514,Asia/Baku
Isparta - TR,172334,37.7644,30.5522,Europe/Istanbul
Istanbul - TR,15701602,41.0138,28.9497,Europe/Istanbul
Itanagar - IN,59490,27.0869,93.6099,Asia/Kolkata
Iten - KE,42000,0.67028,35.5081,Africa/Nairobi
Ivano-Frankivsk - UA,238196,48.9231,24.7125,Europe/Kyiv
Ivanovo - RU,406113,56.9999,40.9726,Europe/Moscow
Izhevsk - RU,648213,56.8522,53.1986,Europe/Samara
Izmir - TR,2938292,38.4127,27.1384,Europe/Istanbul
Izmit - TR,196571,40.765,29.9293,Europe/Istanbul
Izola - SI,11223,45.5366,13.6601,Europe/Ljubljana
Iztapalapa - MX,1815786,19.3553,-99.0622,America/Mexico_City
Jabalpur - IN,1081677,23.167,79.9501,Asia/Kolkata
Jaboatao dos Guararapes - BR,644037,-8.11278,-35.0147,America/Recife
Jackson - US,153701,32.2988,-90.1848,America/Chicago
Jacksonville - US,1009833,30.3322,-81.6556,America/New_York
Jacmel - HT,137966,18.2357,-72.5369,America/Port-au-Prince
Jaffna - LK,169102,9.66845,80.0074,Asia/Colombo
Jaipur - IN,3046163,26.9196,75.7878,Asia/Kolkata
Jakarta - ID,8540121,-6.21462,106.845,Asia/Jakarta
Jalal-Abad - KG,123239,40.945,72.9931,Asia/Bishkek
Jalalabad - AF,271900,34.4265,70.4515,Asia/Kabul
Jalapa - GT,159840,14.6354,-89.9911,America/Guatemala
Jalilabad - AZ,36259,39.2096,48.4919,Asia/Baku
Jalingo - NG,117757,8.89367,11.3596,Africa/Lagos
Jambi City - ID,606200,-1.6,103.617,Asia/Jakarta
Jamestown - SH,637,-15.9249,-5.71816,Atlantic/St_Helena
Jammu - IN,576198,32.7353,74.8617,Asia/Kolkata
Jamshedpur - IN,1339438,22.8028,86.1855,Asia/Kolkata
Janakpur - NP,195438,26.7288,85.9263,Asia/Kathmandu
Jarash - JO,27046,32.2808,35.8993,Asia/Amman
Jawhar - SO,47086,2.78087,45.5005,Africa/Mogadishu
Jayapura - ID,404004,-2.53371,140.718,Asia/Jayapura
Jeddah - SA,4697000,21.4901,39.1862,Asia/Riyadh
Jefferson City - US,42595,38.5767,-92.1735,America/Chicago
Jeju City - KR,488844,33.5097,126.522,Asia/Seoul
Jekabpils - LV,27078,56.499,25.8574,Europe/Riga
Jelgava - LV,54701,56.65,23.7128,Europe/Riga
Jendouba - TN,51408,36.5011,8.78024,Africa/Tunis
Jeonju - KR,629618,35.8219,127.149,Asia/Seoul
Jepara - ID,1257912,-6.5924,110.671,Asia/Jakarta
Jeremie - HT,97503,18.65,-74.1167,America/Port-au-Prince
Jericho - PS,19783,31.8667,35.45,Asia/Hebron
Jerusalem - IL,971800,31.769,35.2163,Asia/Jerusalem
Jesenice - SI,13255,46.4324,14.0623,Europe/Ljubljana
Ji'an - CN,538699,27.1172,114.979,Asia/Shanghai
Jiamusi - CN,549549,46.7971,130.311,Asia/Shanghai
Jiangmen - CN,1795459,22.5833,113.083,Asia/Shanghai
Jiangyin - CN,1779515,31.911,120.263,Asia/Shanghai
Jiaozhou - CN,619266,36.2839,120.003,Asia/Shanghai
Jiaozuo - CN,865413,35.2392,113.239,Asia/Shanghai
Jiaxing - CN,1180000,30.7522,120.75,Asia/Shanghai
Jieyang - CN,1899394,23.5418,116.366,Asia/Shanghai
Jihlava - CZ,50108,49.3961,15.5912,Europe/Prague
Jijel - DZ,131513,36.821,5.76352,Africa/Algiers
Jijiga - ET,483000,9.35,42.8,Africa/Addis_Ababa
Jilin - CN,1895865,43.8465,126.561,Asia/Shanghai
Jinan - CN,4335989,36.6683,116.997,Asia/Shanghai
Jincheng - TW,37507,24.4341,118.317,Asia/Taipei
Jingmen - CN,632954,31.0336,112.205,Asia/Shanghai
Jingzhou - CN,1052282,30.3503,112.19,Asia/Shanghai
Jinhua - CN,1463990,29.1068,119.644,Asia/Shanghai
Jining - CN,1241012,35.405,116.581,Asia/Shanghai
Jinja - UG,93061,0.43902,33.2032,Africa/Kampala
Jinjiang - CN,1416151,24.8198,118.574,Asia/Shanghai
Jinotega - NI,55000,13.091,-86.0023,America/Managua
Jinotepe - NI,29507,11.8483,-86.1992,America/Managua
Jinzhong - CN,1226617,37.684,112.755,Asia/Shanghai
Jiujiang - CN,1164268,29.7048,116.002,Asia/Shanghai
Jizan - SA,105198,16.8892,42.5511,Asia/Riyadh
Jizzax - UZ,179200,40.1335,67.8296,Asia/Samarkand
Joao Pessoa - BR,817511,-7.115,-34.8631,America/Fortaleza
Jodhpur - IN,1056191,26.2684,73.0059,Asia/Kolkata
Joenkoeping - SE,112766,57.7814,14.1562,Europe/Stockholm
Joensuu - FI,77266,62.6012,29.7632,Europe/Helsinki
Johannesburg - ZA,9418183,-26.2023,28.0436,Africa/Johannesburg
Johor Bahru - MY,858118,1.4655,103.758,Asia/Kuala_Lumpur
Johvi - EE,10130,59.3592,27.4211,Europe/Tallinn
Jos - NG,1040000,9.92849,8.89212,Africa/Lagos
Juba - SS,450000,4.85165,31.5825,Africa/Juba
Juigalpa - NI,50000,12.1059,-85.3655,America/Managua
Juiz de Fora - BR,573285,-21.7642,-43.3503,America/Sao_Paulo
Juneau - US,31555,58.3019,-134.42,America/Juneau
Jurmala - LV,52154,56.968,23.7704,Europe/Riga
Jutiapa - GT,145880,14.2849,-89.888,America/Guatemala
Juticalpa - HN,33686,14.6644,-86.2225,America/Tegucigalpa
Jwaneng - BW,18784,-24.6017,24.7281,Africa/Gaborone
Jyvaeskylae - FI,144477,62.2415,25.7209,Europe/Helsinki
Kabarnet - KE,24661,0.49194,35.743,Africa/Nairobi
Kabul - AF,4434550,34.5281,69.1723,Asia/Kabul
Kabwe - ZM,288598,-14.4469,28.4464,Africa/Lusaka
Kadugli - SD,87666,11.0111,29.7183,Africa/Khartoum
Kaduna - NG,1850000,10.5264,7.43879,Africa/Lagos
Kaedi - MR,56283,16.1507,-13.5058,Africa/Nouakchott
Kaesong - KP,338155,37.9708,126.554,Asia/Pyongyang
Kaffrine - SN,57307,14.1059,-15.5508,Africa/Dakar
Kafr ash Shaykh - EG,194569,31.1117,30.9399,Africa/Cairo
Kaga-Bandoro - CF,55047,6.98961,19.1874,Africa/Bangui
Kagoshima - JP,595049,31.5667,130.55,Asia/Tokyo
Kahramanmaras - TR,384953,37.5847,36.9264,Europe/Istanbul
Kaifeng - CN,1451741,34.7986,114.307,Asia/Shanghai
Kairouan - TN,139070,35.6781,10.0963,Africa/Tunis
Kajaani - FI,36498,64.2273,27.7285,Europe/Helsinki
